visit_id,client_id,Variation,task_time_seconds,task_time_minutes
913902138_87104244504_314671,3119190,Control,406.0,6.766666666666667
913910139_76390028956_588107,4116628,Test,132.0,2.2
913925210_288261612_910223,9566165,Control,597.0,9.95
913957137_60277687793_685174,5175617,Control,618.0,10.3
913969716_13488187210_123440,9391886,Control,195.0,3.25
913975072_95203577424_680870,6597337,Control,118.0,1.9666666666666666
914033474_12374327002_639492,8340850,Test,2679.0,44.65
914059211_60080698335_497053,9047674,Test,178.0,2.966666666666667
914141044_4803437615_387131,3998871,Test,3186.0,53.1
914151157_20351774195_880702,6636656,Test,175.0,2.9166666666666665
914205311_67454724516_581336,9755965,Control,610.0,10.166666666666666
914206668_52264550367_984694,3986696,Test,108.0,1.8
914290786_37426813470_428760,2604544,Control,633.0,10.55
914339649_13149913110_753562,9480795,Control,402.0,6.7
914353203_3435319732_787735,1600568,Test,676.0,11.266666666666667
914364624_20095799410_212090,2671983,Control,187.0,3.1166666666666667
914410080_16062306884_866411,3392152,Control,266.0,4.433333333333334
914458300_32209938120_995875,5228551,Test,368.0,6.133333333333334
914485492_15330873163_563107,8282834,Control,809.0,13.483333333333333
914505365_85292845855_693189,4915471,Test,125.0,2.0833333333333335
914621715_21276347050_827136,8708356,Control,388.0,6.466666666666667
914623776_9522267837_371979,6608805,Test,1316.0,21.933333333333334
914647795_16856835436_439030,2730414,Test,1175.0,19.583333333333332
914669166_52940349304_853951,3486212,Test,302.0,5.033333333333333
914760886_26071585333_916366,7873544,Control,229.0,3.816666666666667
914790702_34908282503_773676,4068002,Control,107.0,1.7833333333333334
914800044_1863074350_322872,7520504,Control,1040.0,17.333333333333332
914841519_72365133183_370524,587256,Control,303.0,5.05
914884263_17091961107_56863,373190,Test,292.0,4.866666666666666
914932031_64157737687_714740,7185585,Control,133.0,2.216666666666667
914947757_42121093078_951854,5266951,Control,568.0,9.466666666666667
914983184_94918675886_955405,1591836,Test,304.0,5.066666666666666
914983643_80635084259_620343,5599611,Control,246.0,4.1
914992252_57303804363_332290,8547148,Test,219.0,3.65
914996327_53933033437_349486,2962019,Control,166.0,2.7666666666666666
915001406_16769267698_429680,6153464,Control,145.0,2.4166666666666665
915014441_3505730855_5664,9542219,Control,455.0,7.583333333333333
915044511_15916161803_460053,7182233,Control,759.0,12.65
91519305_61998578617_826248,7890472,Test,237.0,3.95
915238567_75314427640_255466,858511,Test,286.0,4.766666666666667
91529866_91508124968_438226,5468964,Control,216.0,3.6
915312446_84775539196_899582,9888151,Control,321.0,5.35
915340310_65176141183_179913,9207913,Test,228.0,3.8
915359479_73258526226_111398,4684639,Test,145.0,2.4166666666666665
91538072_87769039000_444190,3618409,Control,191.0,3.183333333333333
915515042_57496130062_402324,4109719,Test,214.0,3.566666666666667
915518620_96447413139_199643,4741669,Test,169.0,2.816666666666667
915537897_88099423285_262087,6063870,Control,116.0,1.9333333333333333
91556197_14878830772_836985,4401157,Test,1325.0,22.083333333333332
915693784_58174266622_802896,5302222,Test,598.0,9.966666666666667
915741578_12105195583_466764,4114730,Test,354.0,5.9
915757229_41625438281_254014,9404972,Test,312.0,5.2
915759244_9795306630_337157,2234213,Control,735.0,12.25
915767591_42712281208_559893,8728287,Control,221.0,3.683333333333333
915773407_22768792509_830833,230538,Test,126.0,2.1
915782354_66827751775_392395,9788789,Control,453.0,7.55
915883886_48081914615_781779,8636919,Control,287.0,4.783333333333333
915899994_156020392_714600,3882744,Control,445.0,7.416666666666667
915939218_33436267885_280779,6469222,Test,518.0,8.633333333333333
915960627_32066562949_678016,4083243,Test,198.0,3.3
91598246_82678071625_771795,2891006,Control,139.0,2.316666666666667
915985129_16185348866_505512,7177558,Control,417.0,6.95
916070865_59861550152_984164,4890082,Test,512.0,8.533333333333333
916079610_41070534055_916194,9389525,Test,282.0,4.7
916116386_54588904925_388946,957328,Control,388.0,6.466666666666667
916138059_49054710015_61932,5759946,Control,129.0,2.15
916146451_32245019449_365384,3478239,Test,310.0,5.166666666666667
916169726_98998149597_614665,1737802,Test,687.0,11.45
916245788_45941396700_147160,2869395,Test,258.0,4.3
91629144_26371782308_413569,9961502,Control,101.0,1.6833333333333333
916333132_42033149497_443758,911891,Control,720.0,12.0
916389519_37513471714_314940,9390879,Test,166.0,2.7666666666666666
916421704_92809341666_129877,7504367,Control,220.0,3.6666666666666665
916428075_38187228834_149022,165301,Control,435.0,7.25
91647254_9417246339_923937,590336,Control,346.0,5.766666666666667
916502148_76485422549_883512,6817555,Control,394.0,6.566666666666666
916531124_36516434944_700450,8197150,Test,126.0,2.1
916599177_14454694064_626801,2944383,Control,113.0,1.8833333333333333
916658654_90825535982_578407,465749,Control,317.0,5.283333333333333
916683137_54016636684_616411,912638,Control,225.0,3.75
916733911_75499092129_391059,3468185,Test,347.0,5.783333333333333
916747116_59026084979_524363,9398460,Control,253.0,4.216666666666667
916748516_64255412606_750385,3478433,Control,178.0,2.966666666666667
916767664_20685799812_472242,798375,Test,517.0,8.616666666666667
916774021_99357774645_69224,4519203,Test,279.0,4.65
916786247_32509676963_298346,8433852,Control,119.0,1.9833333333333334
916811039_92093134812_539967,9557360,Control,484.0,8.066666666666666
916819112_21164168502_419873,3939719,Control,311.0,5.183333333333334
916854009_28635089263_707280,6170523,Control,323.0,5.383333333333334
916874608_17889213091_972234,1743096,Test,161.0,2.683333333333333
91689950_3843531133_587848,6734390,Test,288.0,4.8
916899762_91189717928_214645,1894742,Test,369.0,6.15
916930707_93657434610_949353,2698538,Test,147.0,2.45
91695029_71637073409_649234,7200028,Control,686.0,11.433333333333334
916953630_60658315948_819010,6337229,Test,1322.0,22.033333333333335
916996514_89092916536_367524,2001533,Test,78.0,1.3
917064001_16167258898_867429,3243523,Control,182.0,3.033333333333333
917141167_79903154820_914408,2283351,Control,7947.0,132.45
917170394_36244555213_238485,3629384,Control,534.0,8.9
917173247_19801456404_877934,7419823,Test,163.0,2.716666666666667
917195072_80439424113_98604,4090794,Control,714.0,11.9
917209158_56647673364_81177,7284084,Control,336.0,5.6
917275591_43229673687_809370,5139141,Control,480.0,8.0
917297516_78172982890_187561,6032872,Test,584.0,9.733333333333333
917320723_38979273423_140748,5333331,Test,137.0,2.283333333333333
917340896_99206504217_923604,2321875,Test,257.0,4.283333333333333
917378076_39668074762_885911,3388462,Test,145.0,2.4166666666666665
917407231_37214504288_922569,7750538,Test,358.0,5.966666666666667
91744323_93778103075_606486,4958726,Control,229.0,3.816666666666667
917495995_85758915315_381033,6195381,Control,594.0,9.9
917590104_55577993755_719294,9716767,Control,247.0,4.116666666666666
917623220_11326052359_931438,2062493,Test,260.0,4.333333333333333
917623562_72679213708_74765,9754297,Control,246.0,4.1
917731420_84045461175_582375,8310955,Control,268.0,4.466666666666667
917781460_13590223343_65824,7499638,Test,52.0,0.8666666666666667
917800473_9764962179_159978,8263833,Control,294.0,4.9
917886696_12651129597_940775,8041338,Test,795.0,13.25
917913230_13831187805_718187,8142042,Control,109.0,1.8166666666666667
917938501_77751078460_730536,1936570,Test,1376.0,22.933333333333334
917942262_15716225351_815768,1516875,Control,166.0,2.7666666666666666
9179606_91905085221_831041,8038306,Control,184.0,3.066666666666667
917999655_63803257658_696802,3270995,Control,443.0,7.383333333333334
918020543_23770797654_682687,9082610,Control,311.0,5.183333333333334
918045152_90271527761_275957,4702836,Control,431.0,7.183333333333334
918136342_7921330452_206860,2730048,Test,103.0,1.7166666666666666
918177853_61952398655_857412,4820712,Test,689.0,11.483333333333333
918190183_51222575756_822719,6251557,Control,140.0,2.3333333333333335
918254984_48639381788_119847,8082450,Control,1014.0,16.9
918276781_37616944861_537640,6954785,Control,298.0,4.966666666666667
918299122_65329831495_80232,7300656,Test,353.0,5.883333333333334
918318198_84291808625_81916,9568650,Control,199.0,3.316666666666667
918380975_83902871824_853579,4971636,Control,296.0,4.933333333333334
91840697_75643577857_219426,8248476,Control,315.0,5.25
918451689_66528466447_296328,3306516,Test,197.0,3.283333333333333
918477048_31277831360_764514,7847756,Test,267.0,4.45
918508322_48820038_833721,1793341,Control,138.0,2.3
918544639_48338398915_499511,2089991,Control,272.0,4.533333333333333
918621042_91657539743_50994,7038636,Test,781.0,13.016666666666667
918626146_59468988999_913595,2280839,Test,583.0,9.716666666666667
918630297_30379097263_705657,450614,Control,199.0,3.316666666666667
918651290_10306309589_898336,5122706,Control,230.0,3.8333333333333335
918686237_782043328_843753,5397632,Control,101.0,1.6833333333333333
918731579_80730443275_849485,4475114,Test,122.0,2.033333333333333
918865031_53526627018_967942,8138517,Control,574.0,9.566666666666666
918886133_60516590504_3433,4456851,Test,444.0,7.4
918960326_72337692057_161923,1828019,Control,1107.0,18.45
91900434_42365715546_890277,4783904,Test,116.0,1.9333333333333333
919035934_90009527791_884753,337729,Control,372.0,6.2
919149798_94268699635_543491,694239,Control,126.0,2.1
919188072_58901621571_79975,3417010,Control,342.0,5.7
91920939_55839873575_499978,3840271,Control,90.0,1.5
919320328_12090258781_946897,8135120,Control,107.0,1.7833333333333334
919466773_59345461316_367622,5258581,Control,370.0,6.166666666666667
919480585_38454468624_993247,246812,Test,380.0,6.333333333333333
919498956_40973252433_335087,7281713,Control,145.0,2.4166666666666665
919573933_86705925595_246098,1488806,Control,144.0,2.4
919593949_61146350238_945027,5808567,Test,177.0,2.95
919608985_76262462588_71325,9677377,Test,195.0,3.25
919617279_60291695309_349330,8556520,Test,143.0,2.3833333333333333
919619783_27800129368_25907,2053174,Test,435.0,7.25
919658171_8431740263_266086,7266777,Control,134.0,2.2333333333333334
919668161_231340003_219705,391821,Test,265.0,4.416666666666667
919674337_19201184183_208375,1960597,Test,232.0,3.8666666666666667
919679913_43508497064_938465,3610949,Control,217.0,3.6166666666666667
919681275_57865329771_583723,1932460,Test,1974.0,32.9
919791074_36095182666_520703,2874779,Test,683.0,11.383333333333333
919810020_38048086013_856071,4244298,Test,102.0,1.7
919888287_52607116108_384977,166315,Test,182.0,3.033333333333333
919893196_14655968845_337332,2401912,Test,237.0,3.95
919897499_20212962075_891773,1565339,Test,755.0,12.583333333333334
919905459_4853934096_500677,7820846,Test,90.0,1.5
919926125_92386189858_105587,4396066,Test,432.0,7.2
919949789_90758422703_272303,3717263,Control,168.0,2.8
919955893_7576994927_539326,7855539,Test,109.0,1.8166666666666667
919974388_41708748764_58908,9281398,Control,486.0,8.1
920035720_85085487449_171414,1067510,Test,734.0,12.233333333333333
920057442_78124316896_222322,7465457,Test,154.0,2.566666666666667
92012076_39747984310_488097,8287199,Test,792.0,13.2
92018378_49330352162_628276,4939621,Test,217.0,3.6166666666666667
920220936_98932567236_961949,392725,Test,226.0,3.7666666666666666
920291805_7261862133_740177,3220881,Test,142.0,2.3666666666666667
92033510_44046131469_437229,960361,Control,175.0,2.9166666666666665
920444035_34897361756_429586,4835466,Control,184.0,3.066666666666667
920490472_43148390325_740989,1103735,Test,598.0,9.966666666666667
920530118_22327595661_202320,7310314,Control,404.0,6.733333333333333
920546875_3485123876_571531,2045101,Test,212.0,3.533333333333333
920596677_48893013082_36183,9319290,Test,91.0,1.5166666666666666
920610390_18599977589_289083,6361294,Test,216.0,3.6
920686402_43023746886_82520,9114126,Test,240.0,4.0
920724489_61132300977_610250,9369501,Control,202.0,3.3666666666666667
920729292_96086903257_437550,2679961,Control,112.0,1.8666666666666667
920740946_94863480525_428021,6632249,Test,428.0,7.133333333333334
920773886_82404876543_520593,4993473,Test,619.0,10.316666666666666
920779506_66516662907_218192,7646760,Test,217.0,3.6166666666666667
920824871_74018496359_159719,7970922,Control,1249.0,20.816666666666666
92084702_6468465554_574743,1674278,Test,731.0,12.183333333333334
920905559_82729470383_957803,4087696,Test,235.0,3.9166666666666665
92091471_2740959660_608148,2432412,Test,206.0,3.433333333333333
920929686_24077986583_64143,6597561,Control,256.0,4.266666666666667
9210512_18676771002_858520,5811937,Test,110.0,1.8333333333333333
921058871_89867117200_968149,7744878,Test,66.0,1.1
921135236_85583231832_640880,9249867,Control,90.0,1.5
921136186_95757278305_795817,3912962,Control,349.0,5.816666666666666
921138270_47922393563_919953,4070381,Control,291.0,4.85
921244667_99875439492_822259,488930,Control,424.0,7.066666666666666
921254079_34425552274_462120,6601433,Test,286.0,4.766666666666667
921265095_99363966896_214455,7418059,Test,132.0,2.2
921307331_86348808500_249781,6640692,Test,78.0,1.3
921307552_78247193786_983887,4550637,Control,436.0,7.266666666666667
921315987_4075271855_891210,4052287,Control,217.0,3.6166666666666667
921328468_35066635153_114184,9740561,Control,166.0,2.7666666666666666
921422064_93180083107_513100,5117319,Test,160.0,2.6666666666666665
921431928_65536344592_818504,7872843,Test,285.0,4.75
921505510_8628714719_483504,4649758,Test,728.0,12.133333333333333
921537746_97876368437_763633,1508297,Control,353.0,5.883333333333334
921552658_72290211443_423624,962198,Test,338.0,5.633333333333334
921560772_46362785363_334617,2837561,Control,151.0,2.5166666666666666
921610559_51369617659_837769,3739117,Control,571.0,9.516666666666667
921639965_60676800317_626215,852877,Test,123.0,2.05
921712596_73020749376_145635,1255626,Control,225.0,3.75
921790654_64307449920_404389,3766933,Control,869.0,14.483333333333333
921809899_39691273469_719711,6601330,Test,163.0,2.716666666666667
921890651_37730208994_327116,3536773,Test,213.0,3.55
921906951_35318257443_865410,5221284,Test,127.0,2.1166666666666667
921938007_53726385475_667773,3755455,Control,106.0,1.7666666666666666
921965738_14214691999_501647,9098959,Control,327.0,5.45
921980097_43947542278_363452,9439086,Test,126.0,2.1
922060943_77252514211_676392,6090076,Test,83.0,1.3833333333333333
92207171_63203882838_888683,8752898,Test,221.0,3.683333333333333
922083093_88186497891_327622,5039552,Control,3640.0,60.666666666666664
922109100_50569054817_777427,8801959,Test,154.0,2.566666666666667
922184916_90841164544_145758,9551810,Test,298.0,4.966666666666667
922295420_68561532955_906186,9962276,Control,155.0,2.5833333333333335
922354136_26284091990_503223,5967677,Test,188.0,3.1333333333333333
922355935_63430091274_830209,5409799,Test,343.0,5.716666666666667
922357614_69257083235_342834,8362884,Control,192.0,3.2
922370801_68844233954_168674,6251216,Test,562.0,9.366666666666667
922434821_5832477526_199790,5171763,Control,452.0,7.533333333333333
922474823_65941024259_55776,3594554,Control,424.0,7.066666666666666
922485454_13502808484_233783,1520540,Control,320.0,5.333333333333333
922508875_21076435688_511746,2291630,Test,392.0,6.533333333333333
922535154_54878870106_204998,2642278,Test,167.0,2.783333333333333
922595809_33086393346_426575,1128925,Control,394.0,6.566666666666666
92262706_72322110379_337763,6373357,Test,213.0,3.55
922651379_66969262608_559929,8728689,Test,329.0,5.483333333333333
922667261_56796774440_514977,859913,Test,833.0,13.883333333333333
922688876_78022195342_864518,7964421,Test,442.0,7.366666666666666
922751477_14292738074_291780,115973,Control,510.0,8.5
92285055_40394735860_379848,2791463,Control,152.0,2.533333333333333
922856458_17944002997_694326,7871585,Control,438.0,7.3
922861201_31457275678_390870,7765885,Control,131.0,2.183333333333333
922882377_52879095896_999817,648162,Control,1184.0,19.733333333333334
922893249_62868007987_932171,4581040,Test,247.0,4.116666666666666
922897686_50016551761_272308,7791874,Control,268.0,4.466666666666667
922906635_4289232849_464337,4318210,Test,746.0,12.433333333333334
922950583_10291383520_30396,3413971,Control,192.0,3.2
922955283_11918304289_660647,5882646,Test,378.0,6.3
922960724_64354266047_180564,8262787,Test,277.0,4.616666666666666
922981594_40094144346_322650,8768044,Test,845.0,14.083333333333334
922998502_20711117491_891883,2560272,Test,1074.0,17.9
923026174_55192925702_413743,4865249,Test,389.0,6.483333333333333
923074214_61589674014_932446,6277863,Test,347.0,5.783333333333333
923178619_14049312358_32723,4230200,Test,293.0,4.883333333333334
923182058_24921037630_470433,7783688,Control,908.0,15.133333333333333
923213591_36152693454_589527,9512477,Control,264.0,4.4
923223076_1675360822_29092,8081536,Test,81.0,1.35
923271991_57253729668_410362,7553676,Test,590.0,9.833333333333334
923281292_71410027200_778357,3954818,Control,103.0,1.7166666666666666
923289733_76981137195_63196,6089219,Test,90.0,1.5
923289770_38566569818_754218,613972,Control,193.0,3.216666666666667
923357104_64262482827_898403,8205867,Test,853.0,14.216666666666667
923427999_83560656002_700615,1194245,Control,314.0,5.233333333333333
923436520_62650017529_260842,4293909,Control,111.0,1.85
923479529_95925865750_51747,8279228,Test,609.0,10.15
923557477_41121376930_741084,9129912,Control,87.0,1.45
923565359_56674508154_224917,4570131,Test,1034.0,17.233333333333334
923610777_21681437095_701914,3437771,Control,512.0,8.533333333333333
923632967_34034704580_791480,4615840,Control,412.0,6.866666666666666
923742014_86192986048_431563,3559667,Control,106.0,1.7666666666666666
923772865_74694577233_449836,6967120,Control,199.0,3.316666666666667
923777740_55817945929_643700,9557825,Test,133.0,2.216666666666667
923831942_5412456356_903533,6586925,Test,519.0,8.65
923846281_43933045591_434902,2677821,Control,1723.0,28.716666666666665
923858575_71437852160_93614,9478339,Control,479.0,7.983333333333333
923906199_95839163495_981511,7119787,Test,247.0,4.116666666666666
923948871_6744755136_171907,8783587,Control,173.0,2.8833333333333333
923968446_34505379379_702144,6731722,Test,200.0,3.3333333333333335
923973592_83615475632_748875,791775,Test,578.0,9.633333333333333
923985678_3627141334_238905,9805491,Test,165.0,2.75
924028776_46125596738_793990,1538336,Control,199.0,3.316666666666667
924065201_20333853349_618654,5626228,Test,158.0,2.6333333333333333
924118858_34937794391_64407,5206053,Test,336.0,5.6
924132964_42098836737_117131,2553353,Control,444.0,7.4
924143287_26061224443_196815,2942725,Test,185.0,3.0833333333333335
924153055_42117377075_852761,6780608,Control,735.0,12.25
924218910_40591092499_330072,3101605,Test,328.0,5.466666666666667
924227390_88858469240_400065,5888688,Control,413.0,6.883333333333334
924329285_55231719346_436987,4793295,Control,355.0,5.916666666666667
924419962_62590753027_412370,7654260,Control,224.0,3.7333333333333334
924428719_72413730583_354224,7959359,Test,300.0,5.0
924447005_32940246977_882152,7818968,Test,176.0,2.933333333333333
924470561_81055230394_191104,6873514,Test,239.0,3.9833333333333334
924473381_28126651294_52985,296285,Control,464.0,7.733333333333333
924497341_24558165745_180520,4748069,Test,87.0,1.45
924538650_67242369609_493266,4366957,Control,388.0,6.466666666666667
924555775_12377979116_735042,934229,Test,100.0,1.6666666666666667
924588112_74674025810_290961,7302980,Test,176.0,2.933333333333333
924602512_31744683836_570270,4518751,Test,254.0,4.233333333333333
924646823_29173101691_637638,2819135,Test,121.0,2.0166666666666666
92470193_18996255360_989316,3676026,Test,190.0,3.1666666666666665
924704442_54757092556_518861,1733676,Control,202.0,3.3666666666666667
924795854_96118164768_244387,2026557,Control,332.0,5.533333333333333
924799080_66374276325_185959,7851465,Test,237.0,3.95
924888231_78226178740_225058,33472,Test,250.0,4.166666666666667
924902291_9966077046_185971,1737677,Control,150.0,2.5
92494071_88624416538_73442,4427477,Test,119.0,1.9833333333333334
924963320_68433935146_333001,1544639,Test,819.0,13.65
925012263_84269804240_191766,8063400,Control,610.0,10.166666666666666
925023098_69084793261_897305,4922593,Test,137.0,2.283333333333333
925149089_63554067446_495768,6947535,Test,781.0,13.016666666666667
925268028_15227812661_514022,6569187,Control,343.0,5.716666666666667
925279512_52002355115_766993,3907200,Test,190.0,3.1666666666666665
925285099_54494473093_474323,5855839,Test,138.0,2.3
92529091_16921199724_444621,9868939,Test,246.0,4.1
925291310_77068620963_982870,7170304,Control,209.0,3.4833333333333334
925326677_17503719349_357036,5476918,Control,1312.0,21.866666666666667
925357167_7286434988_227075,1140618,Test,983.0,16.383333333333333
925363049_11209786_901817,3881137,Test,357.0,5.95
925365335_72627415484_273720,7685002,Test,565.0,9.416666666666666
925377937_90530468736_853586,7103109,Control,316.0,5.266666666666667
925395933_93404441560_914325,8471108,Control,189.0,3.15
92543280_45993989775_126554,3846557,Control,187.0,3.1166666666666667
925434467_6054761024_110032,9114930,Control,478.0,7.966666666666667
925436708_36333809381_250464,2615550,Test,206.0,3.433333333333333
925500053_76721605554_448935,5603421,Control,189.0,3.15
925549880_30822098505_469045,5979341,Test,88.0,1.4666666666666666
925684481_24800460725_353476,4870498,Control,173.0,2.8833333333333333
925700917_35024558293_374037,8975963,Control,141.0,2.35
925706158_80668342381_857270,1397788,Control,135.0,2.25
925744420_78398620300_384799,8654712,Test,86.0,1.4333333333333333
925795898_80906520165_626683,7806799,Test,200.0,3.3333333333333335
925812973_35202975402_513772,3285762,Test,295.0,4.916666666666667
92588242_2876965505_25554,4003786,Test,1197.0,19.95
92589274_66127639279_790617,2200335,Test,135.0,2.25
925906481_78552054362_771706,7953182,Test,875.0,14.583333333333334
925908574_80907390730_977966,5487813,Test,138.0,2.3
925922619_50107899863_789804,9599581,Control,375.0,6.25
925928777_61938422664_739024,8423502,Test,2647.0,44.11666666666667
925955418_87766854948_21868,7820304,Control,153.0,2.55
925990291_84280087561_452067,3228458,Test,199.0,3.316666666666667
926023261_65331983517_336602,1464215,Control,593.0,9.883333333333333
926041757_70742203536_296037,7137763,Control,523.0,8.716666666666667
926060218_35159194216_41019,2306578,Test,291.0,4.85
926090408_89939993864_255249,1620010,Control,155.0,2.5833333333333335
926091874_61357011648_281974,8827881,Test,338.0,5.633333333333334
926126747_63279928281_7651,7218744,Control,252.0,4.2
926159357_3308238186_43961,9463417,Test,76.0,1.2666666666666666
926169330_21069059316_916551,2933843,Control,324.0,5.4
926187403_45630786736_585919,1378016,Control,411.0,6.85
926241798_5617658620_958746,994250,Test,75.0,1.25
926243999_56210918251_292273,3583050,Control,98.0,1.6333333333333333
92627031_50300841303_654778,6767899,Control,182.0,3.033333333333333
926299215_79746426318_528449,9497139,Control,1061.0,17.683333333333334
926314109_4022525753_702656,2855134,Control,678.0,11.3
92632183_65547858176_947581,5493998,Test,515.0,8.583333333333334
9263593_79298014207_1601,6757324,Test,546.0,9.1
926435062_43059130436_1335,628743,Control,338.0,5.633333333333334
926454732_79568511714_70259,3555541,Test,456.0,7.6
926549318_46805402869_392736,1346422,Control,391.0,6.516666666666667
926553280_70926987267_537615,8831077,Control,192.0,3.2
926601511_2148769553_389270,8850142,Control,160.0,2.6666666666666665
926672637_91497773759_230395,5062783,Control,119.0,1.9833333333333334
926709174_41267987669_730329,9328423,Control,783.0,13.05
926762161_85719270659_876020,7024985,Control,1180.0,19.666666666666668
926775962_36656743234_766652,494367,Test,112.0,1.8666666666666667
926785208_84229024545_886571,7159996,Control,296.0,4.933333333333334
926797873_54292474578_683331,3798672,Control,177.0,2.95
926909813_18030561196_690311,8404765,Control,179.0,2.9833333333333334
927098323_95040330858_376281,2130538,Test,104.0,1.7333333333333334
927135171_16602976660_934646,6956002,Test,684.0,11.4
927143191_91132254026_644293,980630,Control,510.0,8.5
927147494_46491596974_70523,9982215,Test,2251.0,37.516666666666666
927170442_45343752426_648462,9065824,Test,407.0,6.783333333333333
927241728_53602458901_483527,1995060,Control,183.0,3.05
927298294_97725542196_834454,9939253,Control,417.0,6.95
927312688_32688235612_422064,373361,Test,318.0,5.3
927355712_66228173686_82160,2356445,Test,268.0,4.466666666666667
927473972_2072135284_875825,881563,Test,144.0,2.4
927524782_12302685283_441374,5060779,Test,305.0,5.083333333333333
92752596_33488672714_110291,987843,Test,1269.0,21.15
927544971_94297609842_452172,9212170,Test,145.0,2.4166666666666665
927547968_17102962040_399972,9411127,Test,166.0,2.7666666666666666
927581346_80072348393_44585,6509429,Test,110.0,1.8333333333333333
927611412_81534434705_814845,475258,Control,595.0,9.916666666666666
927618423_2803757954_130755,5475948,Control,300.0,5.0
9277180_51043135804_890546,8374042,Test,140.0,2.3333333333333335
927850425_23707076639_307826,5640079,Test,1236.0,20.6
927941807_68246991047_754864,9784576,Control,434.0,7.233333333333333
927952977_31468661095_966560,6026167,Test,1633.0,27.216666666666665
927988892_44433002592_767226,8033535,Control,147.0,2.45
928024981_40143550506_637426,7714718,Test,534.0,8.9
928104805_34155661453_740694,9924809,Test,1642.0,27.366666666666667
928131323_65744226371_393579,6776903,Test,128.0,2.1333333333333333
92818641_34360555875_380137,3173168,Control,209.0,3.4833333333333334
92820196_60743810495_985825,6701737,Control,147.0,2.45
928202075_83287572947_266487,1891067,Control,770.0,12.833333333333334
928208781_17049894052_925323,3543667,Test,922.0,15.366666666666667
92823893_49845952697_103363,9042475,Control,127.0,2.1166666666666667
928250375_9541457238_204851,3223702,Test,1552.0,25.866666666666667
928347378_72141268172_569891,5619936,Control,137.0,2.283333333333333
928419469_65037639213_449824,7831710,Control,129.0,2.15
928441241_54001460910_193607,5985489,Control,305.0,5.083333333333333
928457610_26875686340_565615,5130256,Control,790.0,13.166666666666666
928507593_10888962600_345916,1347409,Test,1161.0,19.35
928569250_30010949037_930476,2733202,Control,466.0,7.766666666666667
928597717_39366987912_328775,25766,Control,333.0,5.55
928611720_96854569938_867444,2623324,Control,418.0,6.966666666666667
928792351_44157290502_945431,8080256,Test,96.0,1.6
928830318_64874234938_158609,9932951,Test,321.0,5.35
928904183_22778972261_694691,5632684,Control,482.0,8.033333333333333
928904402_26418517186_825996,3948349,Control,275.0,4.583333333333333
928990125_55515138460_300782,773868,Test,106.0,1.7666666666666666
929017116_96194352467_263139,8514966,Test,356.0,5.933333333333334
929118825_71773172227_447742,5625895,Control,203.0,3.3833333333333333
929282822_13351952838_365010,1479816,Test,382.0,6.366666666666666
92935490_35998019228_966913,3788589,Control,657.0,10.95
929369563_21609158565_642984,6566847,Test,741.0,12.35
929371941_61219142839_435065,5783371,Test,331.0,5.516666666666667
929382871_8234021719_759696,762230,Test,249.0,4.15
929432825_69737822279_141317,6352915,Test,167.0,2.783333333333333
929491497_92674947875_465746,5077246,Control,938.0,15.633333333333333
929492463_91368348876_261050,5141512,Test,762.0,12.7
929575714_31288886040_501441,5302579,Test,119.0,1.9833333333333334
929602016_63313407848_647704,229123,Test,95.0,1.5833333333333333
929610443_72921995624_207628,574898,Test,634.0,10.566666666666666
929623611_9271954763_168298,4980881,Test,423.0,7.05
929734279_40239811409_994230,4382388,Control,233.0,3.8833333333333333
929778639_17713004990_26745,3657005,Test,112.0,1.8666666666666667
929799333_92915833543_90343,3133688,Test,2234.0,37.233333333333334
929819577_7442801232_800438,9171585,Test,458.0,7.633333333333334
929898578_67037596838_281763,8609870,Control,192.0,3.2
929916814_76887438181_254188,440328,Test,154.0,2.566666666666667
929955699_23982976734_28448,6579408,Control,181.0,3.0166666666666666
929997924_22336274403_606096,7159239,Control,417.0,6.95
930006324_67170342959_528705,6466137,Test,353.0,5.883333333333334
93009052_50776341197_477806,3778929,Test,688.0,11.466666666666667
930093506_40609615407_911408,4515143,Control,554.0,9.233333333333333
930098259_68195573943_822803,6139079,Test,210.0,3.5
930109_46614030582_49168,4772286,Control,534.0,8.9
930160326_5031256805_735014,3876565,Test,191.0,3.183333333333333
930226975_70298813647_505497,5237164,Control,476.0,7.933333333333334
930267255_59988515724_331291,700043,Control,148.0,2.466666666666667
930289839_26961572442_850278,5089801,Control,142.0,2.3666666666666667
930348627_57347287048_274958,3134431,Test,192.0,3.2
930353863_27572619524_588994,1283778,Test,789.0,13.15
930372945_32073025266_376472,6305131,Test,239.0,3.9833333333333334
930473958_39352534644_122796,9964277,Test,400.0,6.666666666666667
930527128_42643983742_39666,101818,Control,343.0,5.716666666666667
930538066_19543279322_918499,8225975,Control,253.0,4.216666666666667
930542735_78547021598_465299,4483474,Test,95.0,1.5833333333333333
930572217_16762390773_120331,4120604,Test,239.0,3.9833333333333334
930602607_77702172444_392623,5890801,Control,427.0,7.116666666666666
930661521_36039496174_402449,7978425,Test,729.0,12.15
930686561_65110149010_89382,9295034,Control,739.0,12.316666666666666
93074496_53881080593_318851,7896505,Control,121.0,2.0166666666666666
930754587_98815296386_925936,9643848,Control,923.0,15.383333333333333
930757504_29924778253_641195,1631726,Test,376.0,6.266666666666667
930788072_72560862181_588043,4079367,Control,560.0,9.333333333333334
